Id,DataMovimentacao,Descricao,Valor,Tipo
9543,2030-08-29,Hospedagem,100.0,1
9544,2031-02-19,Hospedagem,150.0,1
9545,2032-08-04,Hospedagem,150.0,1
9546,2030-12-17,Hospedagem,100.0,1
9547,2032-07-18,Hospedagem,200.0,1
9548,2032-01-06,Hospedagem,200.0,1
9549,2032-07-06,Hospedagem,150.0,1
9550,2031-02-09,Hospedagem,200.0,1
9551,2032-04-12,Hospedagem,400.0,1
9552,2031-01-30,Hospedagem,200.0,1
9553,2031-03-03,Hospedagem,100.0,1
9554,2031-01-25,Hospedagem,300.0,1
9555,2032-02-16,Hospedagem,100.0,1
9556,2030-10-20,Hospedagem,200.0,1
9557,2031-02-04,Hospedagem,100.0,1
9558,2032-04-01,Hospedagem,150.0,1
9559,2032-01-15,Hospedagem,100.0,1
9560,2032-11-25,Hospedagem,400.0,1
9561,2030-02-07,Hospedagem,400.0,1
9562,2031-12-12,Hospedagem,200.0,1
9563,2032-07-18,Hospedagem,150.0,1
9564,2031-11-13,Hospedagem,150.0,1
9565,2030-07-25,Hospedagem,200.0,1
9566,2030-12-04,Hospedagem,200.0,1
9567,2030-03-12,Hospedagem,400.0,1
9568,2032-11-07,Hospedagem,200.0,1
9569,2032-08-05,Hospedagem,300.0,1
9570,2031-06-18,Hospedagem,150.0,1
9571,2030-01-30,Hospedagem,150.0,1
9572,2032-06-28,Hospedagem,300.0,1
9573,2031-01-07,Hospedagem,100.0,1
9574,2032-08-27,Hospedagem,100.0,1
9575,2030-07-30,Hospedagem,600.0,1
9576,2032-09-26,Hospedagem,150.0,1
9577,2030-04-22,Hospedagem,300.0,1
9578,2032-02-18,Hospedagem,150.0,1
9579,2032-02-25,Hospedagem,100.0,1
9580,2031-11-02,Hospedagem,300.0,1
9581,2030-04-24,Hospedagem,500.0,1
9582,2031-04-27,Hospedagem,800.0,1
9583,2032-10-17,Hospedagem,150.0,1
9584,2030-12-11,Hospedagem,100.0,1
9585,2032-08-17,Hospedagem,100.0,1
9586,2030-02-16,Hospedagem,200.0,1
9587,2031-03-13,Hospedagem,100.0,1
9588,2032-08-06,Hospedagem,100.0,1
9589,2031-10-22,Hospedagem,750.0,1
9590,2031-04-03,Hospedagem,200.0,1
9591,2032-11-27,Hospedagem,200.0,1
9592,2030-07-18,Hospedagem,300.0,1
9593,2030-09-01,Hospedagem,600.0,1
9594,2033-01-03,Hospedagem,800.0,1
9595,2031-04-06,Hospedagem,450.0,1
9596,2031-12-30,Hospedagem,100.0,1
9597,2031-11-27,Hospedagem,400.0,1
9598,2030-12-29,Hospedagem,300.0,1
9599,2030-08-28,Hospedagem,150.0,1
9600,2030-09-05,Hospedagem,150.0,1
9601,2030-03-21,Hospedagem,150.0,1
9602,2032-01-04,Hospedagem,100.0,1
9603,2030-04-30,Hospedagem,200.0,1
9604,2032-04-04,Hospedagem,750.0,1
9605,2030-06-13,Hospedagem,100.0,1
9606,2031-04-08,Hospedagem,200.0,1
9607,2030-10-22,Hospedagem,100.0,1
9608,2030-09-28,Hospedagem,300.0,1
9609,2031-02-28,Hospedagem,100.0,1
9610,2031-02-10,Hospedagem,300.0,1
9611,2032-03-17,Hospedagem,200.0,1
9612,2031-10-09,Hospedagem,300.0,1
9613,2030-05-26,Hospedagem,150.0,1
9614,2032-05-21,Hospedagem,150.0,1
9615,2031-09-16,Hospedagem,300.0,1
9616,2032-08-27,Hospedagem,200.0,1
9617,2030-01-17,Hospedagem,400.0,1
9618,2030-12-16,Hospedagem,400.0,1
9619,2032-02-09,Hospedagem,600.0,1
9620,2030-01-29,Hospedagem,100.0,1
9621,2031-06-09,Hospedagem,150.0,1
9622,2032-08-30,Hospedagem,400.0,1
9623,2031-04-20,Hospedagem,200.0,1
9624,2030-01-24,Hospedagem,100.0,1
9625,2030-08-16,Hospedagem,600.0,1
9626,2030-07-23,Hospedagem,200.0,1
9627,2032-12-02,Hospedagem,300.0,1
9628,2032-12-06,Hospedagem,450.0,1
9629,2030-01-19,Hospedagem,600.0,1
9630,2032-04-09,Hospedagem,800.0,1
9631,2030-05-11,Hospedagem,150.0,1
9632,2031-07-14,Hospedagem,100.0,1
9633,2030-06-02,Hospedagem,450.0,1
9634,2030-10-07,Hospedagem,150.0,1
9635,2030-02-20,Hospedagem,150.0,1
9636,2030-03-08,Hospedagem,200.0,1
9637,2030-08-29,Hospedagem,400.0,1
9638,2031-11-18,Hospedagem,400.0,1
9639,2031-04-03,Hospedagem,100.0,1
9640,2031-09-26,Hospedagem,300.0,1
9641,2030-06-29,Hospedagem,300.0,1
9642,2030-01-18,Hospedagem,150.0,1
9643,2030-02-22,Hospedagem,150.0,1
9644,2031-02-13,Hospedagem,450.0,1
9645,2030-11-01,Hospedagem,150.0,1
9646,2032-02-26,Hospedagem,300.0,1
9647,2032-06-27,Hospedagem,300.0,1
9648,2032-04-17,Hospedagem,300.0,1
9649,2031-12-15,Hospedagem,200.0,1
9650,2031-06-15,Hospedagem,600.0,1
9651,2030-03-25,Hospedagem,600.0,1
9652,2030-12-15,Hospedagem,200.0,1
9653,2032-05-23,Hospedagem,150.0,1
9654,2031-10-01,Hospedagem,300.0,1
9655,2030-07-10,Hospedagem,1000.0,1
9656,2030-04-26,Hospedagem,100.0,1
9657,2030-12-02,Hospedagem,200.0,1
9658,2030-11-23,Hospedagem,300.0,1
9659,2030-09-29,Hospedagem,100.0,1
9660,2030-09-24,Hospedagem,100.0,1
9661,2032-04-03,Hospedagem,100.0,1
9662,2031-11-08,Hospedagem,300.0,1
9663,2031-03-24,Hospedagem,100.0,1
9664,2032-07-18,Hospedagem,200.0,1
9665,2031-11-01,Hospedagem,150.0,1
9666,2031-08-01,Hospedagem,100.0,1
9667,2031-06-17,Hospedagem,300.0,1
9668,2030-10-13,Hospedagem,150.0,1
9669,2032-07-03,Hospedagem,200.0,1
9670,2030-10-19,Hospedagem,100.0,1
9671,2030-11-05,Hospedagem,200.0,1
9672,2031-05-22,Hospedagem,200.0,1
9673,2031-03-10,Hospedagem,1000.0,1
9674,2032-09-10,Hospedagem,150.0,1
9675,2030-04-07,Hospedagem,300.0,1
9676,2032-03-20,Hospedagem,600.0,1
9677,2032-10-21,Hospedagem,100.0,1
9678,2031-05-02,Hospedagem,200.0,1
9679,2031-10-13,Hospedagem,200.0,1
9680,2030-09-21,Hospedagem,400.0,1
9681,2031-05-16,Hospedagem,100.0,1
9682,2032-01-12,Hospedagem,150.0,1
9683,2030-03-06,Hospedagem,200.0,1
9684,2030-11-10,Hospedagem,300.0,1
9685,2030-05-03,Hospedagem,150.0,1
9686,2031-11-03,Hospedagem,200.0,1
9687,2031-10-31,Hospedagem,100.0,1
9688,2032-01-31,Hospedagem,150.0,1
9689,2032-06-30,Hospedagem,300.0,1
9690,2031-10-12,Hospedagem,150.0,1
9691,2030-08-04,Hospedagem,200.0,1
9692,2032-10-12,Hospedagem,450.0,1
9693,2031-02-15,Hospedagem,100.0,1
9694,2031-09-23,Hospedagem,100.0,1
9695,2032-02-25,Hospedagem,450.0,1
9696,2030-02-25,Hospedagem,300.0,1
9697,2032-03-14,Hospedagem,50.0,1
9698,2031-09-15,Hospedagem,200.0,1
9699,2031-10-20,Hospedagem,100.0,1
9700,2030-05-21,Hospedagem,100.0,1
9701,2032-05-24,Hospedagem,100.0,1
9702,2032-07-21,Hospedagem,100.0,1
9703,2031-03-10,Hospedagem,300.0,1
9704,2030-09-18,Hospedagem,150.0,1
9705,2032-10-08,Hospedagem,200.0,1
9706,2030-01-21,Hospedagem,100.0,1
9707,2030-08-13,Hospedagem,600.0,1
9708,2031-04-23,Hospedagem,100.0,1
9709,2032-05-27,Hospedagem,600.0,1
9710,2032-04-03,Hospedagem,100.0,1
9711,2030-10-13,Hospedagem,300.0,1
9712,2030-10-24,Hospedagem,150.0,1
9713,2030-02-14,Hospedagem,200.0,1
9714,2030-11-19,Hospedagem,100.0,1
9715,2030-10-28,Hospedagem,500.0,1
9716,2030-06-24,Hospedagem,600.0,1
9717,2031-06-16,Hospedagem,300.0,1
9718,2032-08-27,Hospedagem,200.0,1
9719,2032-01-16,Hospedagem,200.0,1
9720,2031-06-05,Hospedagem,400.0,1
9721,2032-03-21,Hospedagem,750.0,1
9722,2032-09-08,Hospedagem,200.0,1
9723,2031-05-29,Hospedagem,150.0,1
9724,2032-09-19,Hospedagem,150.0,1
9725,2031-10-20,Hospedagem,450.0,1
9726,2030-06-23,Hospedagem,400.0,1
9727,2030-02-14,Hospedagem,150.0,1
9728,2032-08-14,Hospedagem,100.0,1
9729,2030-09-19,Hospedagem,100.0,1
9730,2032-04-19,Hospedagem,200.0,1
9731,2031-12-17,Hospedagem,300.0,1
9732,2031-07-29,Hospedagem,400.0,1
9733,2030-08-27,Hospedagem,100.0,1
9734,2030-05-25,Hospedagem,1000.0,1
9735,2032-11-22,Hospedagem,100.0,1
9736,2030-06-22,Hospedagem,100.0,1
9737,2031-11-26,Hospedagem,100.0,1
9738,2032-06-12,Hospedagem,100.0,1
9739,2032-01-31,Hospedagem,300.0,1
9740,2032-12-03,Hospedagem,400.0,1
9741,2030-01-18,Hospedagem,600.0,1
9742,2032-11-01,Hospedagem,300.0,1
9743,2032-01-06,Hospedagem,200.0,1
9744,2030-07-04,Hospedagem,200.0,1
9745,2031-04-11,Hospedagem,200.0,1
9746,2031-08-16,Hospedagem,300.0,1
9747,2031-10-07,Hospedagem,600.0,1
9748,2032-12-17,Hospedagem,400.0,1
9749,2032-04-09,Hospedagem,200.0,1
9750,2030-02-26,Hospedagem,200.0,1
9751,2030-09-26,Hospedagem,100.0,1
9752,2030-10-31,Hospedagem,200.0,1
9753,2032-08-21,Hospedagem,150.0,1
9754,2031-12-14,Hospedagem,600.0,1
9755,2032-05-08,Hospedagem,200.0,1
9756,2031-08-18,Hospedagem,100.0,1
9757,2031-08-05,Hospedagem,800.0,1
9758,2030-09-12,Hospedagem,100.0,1
9759,2032-02-11,Hospedagem,450.0,1
9760,2031-10-17,Hospedagem,200.0,1
9761,2030-12-26,Hospedagem,500.0,1
9762,2032-08-02,Hospedagem,150.0,1
9763,2031-05-15,Hospedagem,150.0,1
9764,2031-06-29,Hospedagem,600.0,1
9765,2031-06-09,Hospedagem,400.0,1
9766,2030-10-17,Hospedagem,100.0,1
9767,2031-06-12,Hospedagem,600.0,1
9768,2032-08-16,Hospedagem,100.0,1
9769,2032-05-01,Hospedagem,200.0,1
9770,2031-06-07,Hospedagem,100.0,1
9771,2030-09-20,Hospedagem,100.0,1
9772,2031-05-15,Hospedagem,200.0,1
9773,2031-04-11,Hospedagem,450.0,1
9774,2030-02-26,Hospedagem,200.0,1
9775,2030-04-05,Hospedagem,150.0,1
9776,2032-03-10,Hospedagem,100.0,1
9777,2030-02-14,Hospedagem,50.0,1
9778,2031-12-25,Hospedagem,100.0,1
9779,2032-02-01,Hospedagem,100.0,1
9780,2031-06-29,Hospedagem,150.0,1
9781,2031-09-14,Hospedagem,300.0,1
9782,2032-08-21,Hospedagem,100.0,1
9783,2031-07-22,Hospedagem,150.0,1
9784,2032-02-26,Hospedagem,150.0,1
9785,2032-05-14,Hospedagem,100.0,1
9786,2030-06-30,Hospedagem,200.0,1
9787,2032-06-21,Hospedagem,600.0,1
9788,2032-12-24,Hospedagem,100.0,1
9789,2032-12-03,Hospedagem,600.0,1
9790,2031-01-29,Hospedagem,200.0,1
9791,2032-01-03,Hospedagem,100.0,1
9792,2032-10-03,Hospedagem,400.0,1
9793,2031-07-08,Hospedagem,200.0,1
9794,2030-12-21,Hospedagem,600.0,1
9795,2032-06-15,Hospedagem,150.0,1
9796,2031-03-29,Hospedagem,150.0,1
9797,2032-01-21,Hospedagem,200.0,1
9798,2030-02-26,Hospedagem,800.0,1
9799,2030-01-26,Hospedagem,100.0,1
9800,2030-08-15,Hospedagem,150.0,1
9801,2030-05-24,Hospedagem,300.0,1
9802,2032-08-20,Hospedagem,100.0,1
9803,2032-07-10,Hospedagem,100.0,1
9804,2032-05-12,Hospedagem,400.0,1
9805,2032-02-02,Hospedagem,800.0,1
9806,2030-08-29,Hospedagem,150.0,1
9807,2030-03-18,Hospedagem,200.0,1
9808,2030-07-22,Hospedagem,150.0,1
9809,2031-05-21,Hospedagem,800.0,1
9810,2032-04-19,Hospedagem,200.0,1
9811,2031-12-03,Hospedagem,150.0,1
9812,2030-01-29,Hospedagem,200.0,1
9813,2030-05-24,Hospedagem,100.0,1
9814,2032-11-18,Hospedagem,750.0,1
9815,2030-01-27,Hospedagem,200.0,1
9816,2030-01-31,Hospedagem,200.0,1
9817,2031-01-24,Hospedagem,500.0,1
9818,2031-02-27,Hospedagem,200.0,1
9819,2030-07-09,Hospedagem,600.0,1
9820,2031-09-22,Hospedagem,100.0,1
9821,2032-07-01,Hospedagem,100.0,1
9822,2032-11-16,Hospedagem,450.0,1
9823,2030-10-11,Hospedagem,100.0,1
9824,2030-10-04,Hospedagem,100.0,1
9825,2032-01-24,Hospedagem,150.0,1
9826,2030-10-10,Hospedagem,450.0,1
9827,2030-11-09,Hospedagem,100.0,1
9828,2030-03-09,Hospedagem,300.0,1
9829,2030-12-29,Hospedagem,100.0,1
9830,2032-06-13,Hospedagem,100.0,1
9831,2031-12-09,Hospedagem,100.0,1
9832,2031-04-06,Hospedagem,150.0,1
9833,2031-04-02,Hospedagem,150.0,1
9834,2032-03-31,Hospedagem,100.0,1
9835,2031-06-05,Hospedagem,100.0,1
9836,2031-06-09,Hospedagem,150.0,1
9837,2031-10-03,Hospedagem,200.0,1
9838,2030-07-25,Hospedagem,600.0,1
9839,2032-02-04,Hospedagem,750.0,1
9840,2032-06-25,Hospedagem,600.0,1
9841,2031-12-09,Hospedagem,150.0,1
9842,2031-04-10,Hospedagem,150.0,1
9843,2033-01-01,Hospedagem,150.0,1
9844,2031-09-28,Hospedagem,600.0,1
9845,2032-08-04,Hospedagem,300.0,1
9846,2030-01-18,Hospedagem,200.0,1
9847,2030-06-17,Hospedagem,800.0,1
9848,2030-03-14,Hospedagem,400.0,1
9849,2032-01-25,Hospedagem,100.0,1
9850,2030-11-19,Hospedagem,300.0,1
9851,2032-03-27,Hospedagem,300.0,1
9852,2032-08-30,Hospedagem,400.0,1
9853,2032-10-22,Hospedagem,150.0,1
9854,2032-08-27,Hospedagem,800.0,1
9855,2030-02-27,Hospedagem,200.0,1
9856,2031-02-11,Hospedagem,450.0,1
9857,2032-12-07,Hospedagem,150.0,1
9858,2031-09-02,Hospedagem,300.0,1
9859,2032-01-08,Hospedagem,200.0,1
9860,2030-05-03,Hospedagem,200.0,1
9861,2031-01-13,Hospedagem,300.0,1
9862,2030-05-13,Hospedagem,150.0,1
9863,2031-01-09,Hospedagem,300.0,1
9864,2031-08-22,Hospedagem,400.0,1
9865,2032-10-13,Hospedagem,450.0,1
9866,2032-09-25,Hospedagem,100.0,1
9867,2031-05-02,Hospedagem,300.0,1
9868,2032-04-11,Hospedagem,200.0,1
9869,2031-01-21,Hospedagem,600.0,1
9870,2032-06-29,Hospedagem,300.0,1
9871,2030-07-04,Hospedagem,150.0,1
9872,2032-09-29,Hospedagem,450.0,1
9873,2030-09-30,Hospedagem,300.0,1
9874,2032-04-14,Hospedagem,100.0,1
9875,2031-01-22,Hospedagem,100.0,1
9876,2031-06-25,Hospedagem,400.0,1
9877,2032-01-22,Hospedagem,800.0,1
9878,2031-12-18,Hospedagem,450.0,1
9879,2032-08-07,Hospedagem,200.0,1
9880,2031-04-23,Hospedagem,100.0,1
9881,2032-04-15,Hospedagem,450.0,1
9882,2031-11-16,Hospedagem,400.0,1
9883,2031-10-12,Hospedagem,150.0,1
9884,2032-03-14,Hospedagem,100.0,1
9885,2030-05-31,Hospedagem,100.0,1
9886,2032-10-12,Hospedagem,150.0,1
9887,2031-05-19,Hospedagem,150.0,1
9888,2031-03-01,Hospedagem,150.0,1
9889,2032-12-29,Hospedagem,150.0,1
9890,2031-08-03,Hospedagem,500.0,1
9891,2030-05-14,Hospedagem,300.0,1
9892,2032-07-02,Hospedagem,100.0,1
9893,2031-10-25,Hospedagem,150.0,1
9894,2031-04-15,Hospedagem,600.0,1
9895,2031-01-06,Hospedagem,100.0,1
9896,2032-09-18,Hospedagem,400.0,1
9897,2032-07-13,Hospedagem,600.0,1
9898,2031-08-17,Hospedagem,200.0,1
9899,2030-06-03,Hospedagem,300.0,1
9900,2032-05-01,Hospedagem,150.0,1
9901,2031-06-18,Hospedagem,100.0,1
9902,2030-04-09,Hospedagem,200.0,1
9903,2030-11-17,Hospedagem,400.0,1
9904,2032-11-24,Hospedagem,100.0,1
9905,2030-06-06,Hospedagem,800.0,1
9906,2031-06-03,Hospedagem,150.0,1
9907,2032-05-14,Hospedagem,100.0,1
9908,2031-12-09,Hospedagem,100.0,1
9909,2032-04-16,Hospedagem,150.0,1
9910,2031-09-12,Hospedagem,300.0,1
9911,2030-01-11,Hospedagem,200.0,1
9912,2030-06-08,Hospedagem,300.0,1
9913,2032-11-01,Hospedagem,100.0,1
9914,2031-04-09,Hospedagem,150.0,1
9915,2032-05-13,Hospedagem,200.0,1
9916,2031-10-08,Hospedagem,100.0,1
9917,2030-01-09,Hospedagem,100.0,1
9918,2032-08-29,Hospedagem,200.0,1
9919,2030-06-24,Hospedagem,150.0,1
9920,2030-01-26,Hospedagem,100.0,1
9921,2032-04-21,Hospedagem,100.0,1
9922,2032-11-18,Hospedagem,800.0,1
9923,2030-02-18,Hospedagem,300.0,1
9924,2032-01-31,Hospedagem,300.0,1
9925,2030-01-12,Hospedagem,150.0,1
9926,2032-08-15,Hospedagem,150.0,1
9927,2031-04-14,Hospedagem,600.0,1
9928,2032-05-24,Hospedagem,150.0,1
9929,2032-08-20,Hospedagem,200.0,1
9930,2031-07-04,Hospedagem,500.0,1
9931,2032-07-02,Hospedagem,200.0,1
9932,2030-11-24,Hospedagem,200.0,1
9933,2032-04-30,Hospedagem,200.0,1
9934,2030-06-01,Hospedagem,600.0,1
9935,2031-09-17,Hospedagem,400.0,1
9936,2032-12-29,Hospedagem,450.0,1
9937,2032-07-18,Hospedagem,150.0,1
9938,2030-03-16,Hospedagem,300.0,1
9939,2032-08-02,Hospedagem,300.0,1
9940,2030-12-13,Hospedagem,150.0,1
9941,2031-02-10,Hospedagem,500.0,1
9942,2030-07-29,Hospedagem,100.0,1
9943,2031-12-29,Hospedagem,100.0,1
9944,2030-04-30,Hospedagem,300.0,1
9945,2032-07-31,Hospedagem,400.0,1
9946,2030-07-12,Hospedagem,100.0,1
9947,2030-04-08,Hospedagem,150.0,1
9948,2031-08-12,Hospedagem,300.0,1
9949,2031-02-16,Hospedagem,400.0,1
9950,2031-09-24,Hospedagem,300.0,1
9951,2032-07-20,Hospedagem,600.0,1
9952,2031-09-06,Hospedagem,150.0,1
9953,2031-03-02,Hospedagem,600.0,1
9954,2031-12-20,Hospedagem,200.0,1
9955,2031-12-20,Hospedagem,100.0,1
9956,2031-09-04,Hospedagem,300.0,1
9957,2032-09-21,Hospedagem,600.0,1
9958,2030-02-24,Hospedagem,200.0,1
9959,2032-07-10,Hospedagem,150.0,1
9960,2032-08-28,Hospedagem,150.0,1
9961,2032-09-27,Hospedagem,100.0,1
9962,2031-07-07,Hospedagem,150.0,1
9963,2031-06-20,Hospedagem,400.0,1
9964,2030-07-06,Hospedagem,150.0,1
9965,2032-02-06,Hospedagem,600.0,1
9966,2032-05-11,Hospedagem,100.0,1
9967,2032-09-10,Hospedagem,100.0,1
9968,2031-10-23,Hospedagem,1000.0,1
9969,2031-08-06,Hospedagem,300.0,1
9970,2032-07-11,Hospedagem,500.0,1
9971,2032-03-26,Hospedagem,600.0,1
9972,2030-01-11,Hospedagem,200.0,1
9973,2031-12-18,Hospedagem,600.0,1
9974,2030-07-06,Hospedagem,150.0,1
9975,2032-10-20,Hospedagem,150.0,1
9976,2031-12-25,Hospedagem,100.0,1
9977,2031-02-15,Hospedagem,400.0,1
9978,2032-11-08,Hospedagem,500.0,1
9979,2032-12-17,Hospedagem,150.0,1
9980,2032-05-13,Hospedagem,400.0,1
9981,2030-12-16,Hospedagem,150.0,1
9982,2030-04-11,Hospedagem,600.0,1
9983,2032-05-08,Hospedagem,300.0,1
9984,2030-10-07,Hospedagem,100.0,1
9985,2030-02-04,Hospedagem,150.0,1
9986,2032-07-15,Hospedagem,100.0,1
9987,2031-07-07,Hospedagem,50.0,1
9988,2030-03-04,Hospedagem,300.0,1
9989,2031-03-12,Hospedagem,300.0,1
9990,2032-10-02,Hospedagem,100.0,1
9991,2032-07-04,Hospedagem,750.0,1
9992,2031-09-20,Hospedagem,150.0,1
9993,2030-08-08,Hospedagem,100.0,1
9994,2030-01-08,Hospedagem,500.0,1
9995,2030-08-09,Hospedagem,600.0,1
9996,2032-11-20,Hospedagem,300.0,1
9997,2030-05-11,Hospedagem,300.0,1
9998,2030-11-14,Hospedagem,400.0,1
9999,2030-01-10,Hospedagem,200.0,1
10000,2032-12-18,Hospedagem,600.0,1
10001,2031-03-31,Consumação,9.0,1
10002,2031-09-06,Consumação,3.0,1
10003,2031-01-27,Consumação,7.5,1
10004,2032-11-22,Consumação,6.0,1
10005,2032-03-05,Consumação,16.5,1
10006,2031-06-11,Consumação,15.0,1
10007,2031-06-20,Consumação,19.5,1
10008,2031-02-15,Consumação,4.0,1
10009,2032-02-08,Consumação,19.5,1
10010,2031-05-09,Consumação,3.0,1
10011,2031-04-10,Consumação,2.5,1
10012,2032-12-08,Consumação,6.5,1
10013,2030-12-09,Consumação,18.0,1
10014,2030-05-19,Consumação,3.0,1
10015,2032-06-19,Consumação,5.5,1
10016,2030-05-14,Consumação,12.0,1
10017,2031-06-07,Consumação,6.0,1
10018,2032-07-18,Consumação,13.0,1
10019,2030-09-19,Consumação,12.0,1
10020,2031-04-04,Consumação,2.0,1
10021,2032-10-09,Consumação,10.5,1
10022,2030-07-13,Consumação,15.0,1
10023,2032-05-28,Consumação,5.0,1
10024,2030-12-31,Consumação,2.0,1
10025,2030-03-18,Consumação,19.5,1
10026,2030-04-14,Consumação,6.5,1
10027,2031-05-13,Consumação,13.0,1
10028,2030-06-06,Consumação,5.0,1
10029,2031-07-17,Consumação,11.0,1
10030,2030-05-28,Consumação,18.0,1
10031,2031-06-02,Consumação,3.0,1
10032,2030-12-30,Consumação,6.0,1
10033,2030-12-20,Consumação,3.5,1
10034,2031-04-04,Consumação,13.0,1
10035,2032-10-13,Consumação,11.0,1
10036,2031-12-28,Consumação,2.0,1
10037,2030-03-10,Consumação,12.0,1
10038,2031-05-22,Consumação,4.0,1
10039,2030-11-18,Consumação,6.0,1
10040,2032-01-09,Consumação,2.5,1
10041,2031-10-31,Consumação,5.5,1
10042,2032-03-26,Consumação,4.0,1
10043,2030-08-20,Consumação,9.0,1
10044,2031-07-15,Consumação,3.0,1
10045,2031-02-06,Consumação,6.0,1
10046,2032-08-06,Consumação,5.0,1
10047,2030-05-05,Consumação,6.0,1
10048,2032-10-26,Consumação,10.0,1
10049,2031-09-20,Consumação,9.0,1
10050,2030-03-31,Consumação,14.0,1
10051,2031-03-30,Consumação,18.0,1
10052,2032-02-24,Consumação,6.0,1
10053,2030-05-05,Consumação,6.0,1
10054,2031-09-11,Consumação,13.0,1
10055,2031-04-07,Consumação,6.0,1
10056,2030-07-16,Consumação,6.0,1
10057,2031-09-15,Consumação,6.5,1
10058,2032-02-05,Consumação,16.5,1
10059,2030-09-11,Consumação,6.0,1
10060,2031-06-17,Consumação,6.0,1
10061,2032-10-10,Consumação,16.5,1
10062,2031-12-24,Consumação,2.0,1
10063,2031-04-18,Consumação,6.0,1
10064,2032-05-12,Consumação,13.0,1
10065,2032-11-18,Consumação,5.5,1
10066,2031-09-26,Consumação,13.0,1
10067,2030-06-25,Consumação,11.0,1
10068,2030-03-20,Consumação,4.5,1
10069,2031-12-02,Consumação,19.5,1
10070,2032-08-19,Consumação,4.0,1
10071,2032-03-05,Consumação,8.0,1
10072,2032-04-09,Consumação,7.5,1
10073,2032-10-05,Consumação,6.0,1
10074,2031-07-05,Consumação,11.0,1
10075,2032-09-04,Consumação,10.5,1
10076,2030-03-12,Consumação,3.0,1
10077,2032-07-15,Consumação,10.0,1
10078,2032-10-08,Consumação,4.0,1
10079,2032-04-23,Consumação,13.5,1
10080,2032-09-14,Consumação,8.0,1
10081,2030-10-09,Consumação,19.5,1
10082,2031-01-11,Consumação,2.0,1
10083,2031-11-16,Consumação,7.0,1
10084,2031-03-13,Consumação,6.0,1
10085,2031-10-24,Consumação,6.5,1
10086,2030-12-30,Consumação,5.0,1
10087,2030-11-07,Consumação,6.0,1
10088,2032-06-26,Consumação,15.0,1
10089,2030-08-18,Consumação,10.0,1
10090,2032-03-28,Consumação,6.5,1
10091,2032-04-12,Consumação,16.5,1
10092,2032-10-30,Consumação,2.0,1
10093,2031-10-24,Consumação,6.5,1
10094,2031-08-26,Consumação,6.0,1
10095,2032-04-26,Consumação,6.5,1
10096,2032-04-21,Consumação,2.0,1
10097,2032-10-18,Consumação,13.0,1
10098,2031-01-31,Consumação,2.0,1
10099,2030-02-25,Consumação,6.0,1
10100,2030-12-21,Consumação,6.0,1
10101,2031-05-02,Consumação,3.0,1
10102,2032-07-12,Consumação,6.0,1
10103,2032-08-28,Consumação,12.0,1
10104,2031-08-20,Consumação,13.0,1
10105,2030-06-28,Consumação,7.5,1
10106,2032-08-02,Consumação,15.0,1
10107,2032-02-21,Consumação,7.5,1
10108,2030-12-04,Consumação,6.0,1
10109,2032-04-15,Consumação,19.5,1
10110,2032-03-29,Consumação,13.5,1
10111,2032-09-09,Consumação,4.0,1
10112,2030-03-29,Consumação,10.0,1
10113,2030-02-01,Consumação,18.0,1
10114,2030-04-09,Consumação,6.0,1
10115,2031-09-26,Consumação,5.5,1
10116,2031-03-28,Consumação,6.0,1
10117,2030-05-07,Consumação,3.0,1
10118,2030-10-03,Consumação,8.0,1
10119,2030-09-04,Consumação,11.0,1
10120,2030-07-01,Consumação,22.5,1
10121,2031-02-26,Consumação,6.0,1
10122,2031-03-21,Consumação,9.0,1
10123,2031-10-16,Consumação,13.0,1
10124,2032-08-29,Consumação,4.0,1
10125,2030-03-23,Consumação,16.5,1
10126,2032-02-21,Consumação,19.5,1
10127,2031-09-11,Consumação,10.5,1
10128,2032-03-22,Consumação,10.0,1
10129,2032-09-25,Consumação,11.0,1
10130,2031-03-31,Consumação,6.0,1
10131,2030-02-01,Consumação,6.0,1
10132,2031-08-15,Consumação,19.5,1
10133,2031-11-10,Consumação,5.5,1
10134,2031-03-26,Consumação,13.0,1
10135,2030-05-11,Consumação,7.0,1
10136,2031-02-07,Consumação,4.0,1
10137,2030-11-14,Consumação,5.0,1
10138,2031-07-11,Consumação,5.5,1
10139,2031-04-22,Consumação,7.0,1
10140,2032-12-24,Consumação,3.5,1
10141,2031-11-02,Consumação,11.0,1
10142,2032-09-01,Consumação,4.0,1
10143,2031-01-17,Consumação,10.5,1
10144,2031-10-29,Consumação,19.5,1
10145,2030-02-14,Consumação,4.0,1
10146,2032-12-06,Consumação,6.5,1
10147,2030-08-02,Consumação,4.0,1
10148,2032-05-19,Consumação,7.0,1
10149,2031-09-30,Consumação,19.5,1
10150,2030-09-18,Consumação,8.0,1
10151,2031-08-11,Consumação,7.5,1
10152,2032-05-24,Consumação,6.0,1
10153,2032-06-07,Consumação,2.0,1
10154,2030-03-12,Consumação,18.0,1
10155,2032-06-02,Consumação,5.5,1
10156,2032-12-20,Consumação,12.0,1
10157,2032-05-23,Consumação,2.0,1
10158,2032-01-30,Consumação,12.0,1
10159,2030-09-10,Consumação,15.0,1
10160,2032-12-08,Consumação,19.5,1
10161,2032-09-15,Consumação,12.0,1
10162,2032-10-10,Consumação,19.5,1
10163,2030-05-16,Consumação,5.5,1
